2026-04-26 18:50:50,392 | INFO | app | Database schema initialized at C:\Users\刘禹含\Desktop\RAG\data\storage\app.db
2026-04-26 19:05:48,061 | INFO | init_mysql | Database schema initialized at C:\Users\刘禹含\Desktop\RAG\data\storage\app.db
2026-04-26 19:05:59,242 | INFO | load_demo_data | Database schema initialized at C:\Users\刘禹含\Desktop\RAG\data\storage\app.db
2026-04-26 19:05:59,246 | INFO | load_demo_data | Embedding backend=hashing, configured_model=BAAI/bge-m3
2026-04-26 19:05:59,259 | INFO | load_demo_data | Loaded 4 role profiles.
2026-04-26 19:05:59,276 | INFO | load_demo_data | Loaded 12 knowledge chunks.
2026-04-26 19:06:06,250 | INFO | app | Embedding backend=hashing, configured_model=BAAI/bge-m3
2026-04-26 19:06:06,310 | INFO | app | Open the site root in a browser, not /static.
2026-04-26 19:06:06,310 | INFO | app | Local URL: http://127.0.0.1:8000/
2026-04-26 19:06:06,311 | INFO | app | LAN URL: http://10.223.11.112:8000/
2026-04-26 19:06:06,344 | INFO | app | Embedding backend=hashing, configured_model=BAAI/bge-m3
2026-04-26 19:06:06,359 | INFO | app | Database schema initialized at C:\Users\刘禹含\Desktop\RAG\data\storage\app.db
2026-04-26 19:08:02,317 | INFO | app | Calling LLM provider=siliconflow model=Qwen/Qwen2.5-7B-Instruct endpoint=https://api.siliconflow.cn/v1/chat/completions
2026-04-26 19:08:27,418 | INFO | app | Calling LLM provider=siliconflow model=Qwen/Qwen2.5-7B-Instruct endpoint=https://api.siliconflow.cn/v1/chat/completions
2026-04-26 19:08:56,692 | INFO | app | Calling LLM provider=siliconflow model=Qwen/Qwen2.5-7B-Instruct endpoint=https://api.siliconflow.cn/v1/chat/completions
2026-04-26 19:09:34,827 | INFO | app | Calling LLM provider=siliconflow model=Qwen/Qwen2.5-7B-Instruct endpoint=https://api.siliconflow.cn/v1/chat/completions
2026-04-26 19:09:47,825 | INFO | app | Calling LLM provider=siliconflow model=Qwen/Qwen2.5-7B-Instruct endpoint=https://api.siliconflow.cn/v1/chat/completions
2026-04-26 19:10:05,193 | INFO | app | Calling LLM provider=siliconflow model=Qwen/Qwen2.5-7B-Instruct endpoint=https://api.siliconflow.cn/v1/chat/completions
2026-04-26 19:10:19,940 | INFO | app | Calling LLM provider=siliconflow model=Qwen/Qwen2.5-7B-Instruct endpoint=https://api.siliconflow.cn/v1/chat/completions
2026-04-26 19:11:31,046 | INFO | app | Calling LLM provider=siliconflow model=Qwen/Qwen2.5-7B-Instruct endpoint=https://api.siliconflow.cn/v1/chat/completions
2026-04-26 19:19:59,896 | INFO | app | Embedding backend=hashing, configured_model=BAAI/bge-m3
2026-04-26 19:19:59,916 | INFO | app | Database schema initialized at C:\Users\刘禹含\Desktop\RAG\data\storage\app.db
2026-04-26 19:21:52,809 | INFO | app | Embedding backend=hashing, configured_model=BAAI/bge-m3
2026-04-26 19:21:52,831 | INFO | app | Database schema initialized at C:\Users\刘禹含\Desktop\RAG\data\storage\app.db
2026-04-26 19:21:53,221 | INFO | app | Embedding backend=hashing, configured_model=BAAI/bge-m3
